review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_gmarket_000169,google_play,2026-01-01,요즘 지마켓 자주 잘 사용하고 있어요!!!,5,우**,지마켓
PLAY_gmarket_000170,google_play,2026-01-01,가성비 좋은제품 늘 감사하죠,4,D*********,지마켓
PLAY_gmarket_000171,google_play,2026-01-01,"월정료 만들고 무료배송 해서 쿠ㅍ 고객들 흡수할 수 있도록 총력을 다하라! 30일반품도 필요없고, 로켓도 필요없다 반품 안하고, 하루 일찍 시킬께 지마켓 쓰게해줘라!",3,홍**,지마켓
PLAY_gmarket_000172,google_play,2026-01-01,엄청 만족스러워요~,5,한**,지마켓
PLAY_gmarket_000173,google_play,2026-01-01,배송도 빠르고 좋아요,4,임**,지마켓
PLAY_gmarket_000174,google_play,2025-12-31,쇼핑하기 유용한 온라인 쇼핑 으로 바뀌어진 G마켓! 제품도 저렴 구입하는 쿠폰 주셔서 즐거움도 있어요ㆍ,5,루***,지마켓
PLAY_gmarket_000175,google_play,2025-12-31,쿠팡 탈출로 선택하였는데 할인이 좋네요,5,김**,지마켓
PLAY_gmarket_000176,google_play,2025-12-31,쿠팡탈퇴하고 광고보고 설치함 한우 쌈무,5,정**,지마켓
PLAY_gmarket_000177,google_play,2025-12-31,인터넷 지마켓링크 앱으로연결눌러도 앱으로안됨 몇달째안바뀌는거보니 개발자도 어지간히무능한듯,1,U*****,지마켓
PLAY_gmarket_000178,google_play,2025-12-31,좋아요 싸게 잘 샀어요,5,리*,지마켓
PLAY_gmarket_000179,google_play,2025-12-31,앱 껐다켰다 하면서 지금은 해결했습니다. 1시간 동안 비밀번호 창작만 하고 있으니 열불이 올라서 작성했습니다. 리뷰 수정했습니다. 죄송합니다. 빠른 답변 감사했습니다. 좋은 앱으로 오래 가길 바랍니다.,4,이**,지마켓
PLAY_gmarket_000180,google_play,2025-12-30,만족스럽더라고요 좋아요,4,정**,지마켓
